DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,PrimeKG_node_A,PrimeKG_node_B,mapping_method_A,mapping_method_B,PrimeKG_known_overlap
DDInter1610,Rivastigmine,DB00989,DDInter1789,Thalidomide,DB01041,Moderate,5957,3389,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter1793,Thiethylperazine,DB00372,Moderate,5957,6485,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter1837,Toremifene,DB00539,Moderate,5957,4227,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter1863,Triclabendazole,DB12245,Moderate,5957,3579,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter1878,Tripelennamine,DB00792,Moderate,5957,3905,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter1879,Triprolidine,DB00427,Moderate,5957,6015,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter1880,Triptorelin,DB06825,Moderate,5957,5364,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter1917,Vandetanib,DB05294,Moderate,5957,3156,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter1925,Vemurafenib,DB08881,Moderate,5957,3188,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter1951,Warfarin,DB00682,Unknown,5957,2999,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter20,Acetylsalicylic acid,DB00945,Unknown,5957,4564,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter224,Bosutinib,DB06616,Moderate,5957,4355,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter23,Acrivastine,DB09488,Moderate,5957,6041,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter233,Brigatinib,DB12267,Moderate,5957,4466,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter234,Brimonidine,DB00484,Unknown,5957,4632,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter252,Bupropion,DB01156,Major,5957,3327,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter262,Cabozantinib,DB08875,Moderate,5957,4379,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter268,Calcitriol,DB00136,Unknown,5957,3342,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter297,Carbinoxamine,DB00748,Moderate,5957,6016,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter336,Celecoxib,DB00482,Unknown,5957,3884,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter354,Chlorcyclizine,DB08936,Moderate,5957,6039,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter359,Chloroquine,DB00608,Moderate,5957,2989,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter362,Chlorpheniramine,DB01114,Moderate,5957,3773,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter379,Cilostazol,DB01166,Moderate,5957,3774,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter380,Cimetidine,DB00501,Moderate,5957,3512,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter385,Cisapride,DB00604,Moderate,5957,3741,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter39,Alectinib,DB11363,Moderate,5957,5813,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter393,Clarithromycin,DB01211,Moderate,5957,3778,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter395,Clemastine,DB00283,Moderate,5957,3869,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter413,Clopidogrel,DB00758,Unknown,5957,3752,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter45,Alimemazine,DB01246,Moderate,5957,6026,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter453,Cyclizine,DB01176,Moderate,5957,4566,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter484,Dasatinib,DB01254,Moderate,5957,3577,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter485,Daunorubicin,DB00694,Moderate,5957,3572,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter493,Degarelix,DB06699,Moderate,5957,5361,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter517,Dexbrompheniramine,DB00405,Moderate,5957,6014,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter537,Diclofenac,DB00586,Unknown,5957,2844,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter581,Dolasetron,DB00757,Moderate,5957,3903,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter596,Doxorubicin,DB00997,Moderate,5957,3058,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter598,Doxycycline,DB00254,Unknown,5957,4208,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter622,Edrophonium,DB01010,Moderate,5957,5958,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter640,Encorafenib,DB11718,Moderate,5957,4026,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter648,Entrectinib,DB11986,Moderate,5957,4456,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter655,Epirubicin,DB00445,Moderate,5957,3502,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter666,Eribulin,DB08871,Moderate,5957,4811,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter667,Erlotinib,DB00530,Unknown,5957,2970,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter670,Erythromycin,DB00199,Moderate,5957,3719,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter712,Famotidine,DB00927,Moderate,5957,4099,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter732,Fexofenadine,DB00950,Unknown,5957,3049,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter736,Finasteride,DB01216,Unknown,5957,3779,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter743,Fluconazole,DB00196,Moderate,5957,3718,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter771,Folic acid,DB00158,Unknown,5957,3461,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter817,Gilteritinib,DB12141,Moderate,5957,3246,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter822,Glasdegib,DB11978,Moderate,5957,3244,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter831,Glyburide,DB01016,Unknown,5957,3063,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter839,Goserelin,DB00014,Moderate,5957,5251,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter840,Granisetron,DB00889,Moderate,5957,4254,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter852,Halofantrine,DB01218,Moderate,5957,3781,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter856,Heparin,DB01109,Unknown,5957,3293,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter864,Histrelin,DB06788,Moderate,5957,5363,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter893,Hydroxychloroquine,DB01611,Moderate,5957,3130,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter900,Ibuprofen,DB01050,Unknown,5957,3070,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter904,Idarubicin,DB01177,Moderate,5957,3932,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter927,Inotuzumab ozogamicin,DB05889,Moderate,5957,5341,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter93,Anagrelide,DB00261,Moderate,5957,4073,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter960,Iohexol,DB01362,Major,5957,10400,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1610,Rivastigmine,DB00989,DDInter961,Iopamidol,DB08947,Major,5957,10401,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter1622,Rosuvastatin,DB01098,Unknown,3685,3081,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter1675,Simvastatin,DB00641,Unknown,3685,3744,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter1853,Tretinoin,DB00755,Unknown,3685,3012,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter1855,Triamcinolone,DB00620,Unknown,3685,2806,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter1955,Zafirlukast,DB00549,Unknown,3685,3384,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter398,Clindamycin,DB01190,Unknown,3685,3328,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter402,Clobetasol,DB11750,Unknown,3685,3830,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter413,Clopidogrel,DB00758,Unknown,3685,3752,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter416,Clotrimazole,DB00257,Unknown,3685,3867,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter513,Dexamethasone,DB01234,Unknown,3685,3103,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter578,Docetaxel,DB01248,Unknown,3685,3576,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter596,Doxorubicin,DB00997,Unknown,3685,3058,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter712,Famotidine,DB00927,Unknown,3685,4099,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter732,Fexofenadine,DB00950,Unknown,3685,3049,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter766,Fluticasone,DB13867,Unknown,3685,2823,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter856,Heparin,DB01109,Unknown,3685,3293,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1611,Rizatriptan,DB00953,DDInter893,Hydroxychloroquine,DB01611,Unknown,3685,3130,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter1675,Simvastatin,DB00641,Unknown,5657,3744,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter1683,Sodium bicarbonate,DB01390,Unknown,5657,9071,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter1791,Theophylline,DB00277,Moderate,5657,3567,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter19,Acetylcysteine,DB06151,Unknown,5657,4819,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter20,Acetylsalicylic acid,DB00945,Unknown,5657,4564,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter393,Clarithromycin,DB01211,Unknown,5657,3778,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter456,Cyclophosphamide,DB00531,Moderate,5657,3737,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter537,Diclofenac,DB00586,Unknown,5657,2844,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter613,Dyphylline,DB00651,Moderate,5657,4739,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter66,Amikacin,DB00479,Major,5657,9195,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter712,Famotidine,DB00927,Unknown,5657,4099,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter74,Aminophylline,DB01223,Moderate,5657,4111,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter743,Fluconazole,DB00196,Unknown,5657,3718,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter748,Flumazenil,DB01205,Unknown,5657,6084,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter85,Amphotericin B,DB00681,Moderate,5657,4239,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter856,Heparin,DB01109,Unknown,5657,3293,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1612,Rocuronium,DB00728,DDInter973,Irinotecan,DB00762,Minor,5657,3014,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter1647,Scopolamine,DB00747,Unknown,3383,4846,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter1683,Sodium bicarbonate,DB01390,Unknown,3383,9071,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter1814,Tioguanine,DB00352,Moderate,3383,3411,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter19,Acetylcysteine,DB06151,Unknown,3383,4819,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter1906,Ursodeoxycholic acid,DB01586,Unknown,3383,4605,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter234,Brimonidine,DB00484,Unknown,3383,4632,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter266,Calcipotriol,DB02300,Unknown,3383,3558,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter268,Calcitriol,DB00136,Unknown,3383,3342,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter272,Calcium chloride,DB01164,Unknown,3383,6770,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter393,Clarithromycin,DB01211,Unknown,3383,3778,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1613,Rofecoxib,DB00533,DDInter416,Clotrimazole,DB00257,Unknown,3383,3867,exact normalized-name fallback,exact normalized-name fallback,false
