Drug_A,DrugBank_ID_A,PrimeKG_node_A,Drug_B,DrugBank_ID_B,PrimeKG_node_B,mapping_method_A,mapping_method_B,source_row_count,unique_description_count,PrimeKG_train_overlap,PrimeKG_known_overlap
Aceclofenac,DB06736,4577,Pimecrolimus,DB00337,4215,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Pirfenidone,DB04951,3154,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Plicamycin,DB06810,9324,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Prasterone,DB01708,3406,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Prednicarbate,DB01130,4269,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Primidone,DB00794,4094,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Protocatechualdehyde,DB11268,9481,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Pyrimethamine,DB00205,4591,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Quinine,DB00468,3734,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Rifampicin,DB01045,3069,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Rifapentine,DB01201,4277,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Rimexolone,DB00896,2814,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Rucaparib,DB12332,3840,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Seratrodast,DB06739,3398,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Sildenafil,DB00203,3720,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Spectinomycin,DB00919,9364,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Streptozocin,DB00428,4081,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Sulfisoxazole,DB00263,4554,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Teriflunomide,DB08880,4149,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Ulobetasol,DB00596,2805,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Valrubicin,DB00385,6437,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Voriconazole,DB00582,3385,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Zafirlukast,DB00549,3384,exact normalized-name,exact normalized-name,1,1,False,False
Aceclofenac,DB06736,4577,Zileuton,DB00744,3009,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Adapalene,DB00210,5059,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Alclometasone,DB00240,2798,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Alprostadil,DB00770,5002,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Amcinonide,DB00288,3724,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Amrubicin,DB06263,4059,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Azelastine,DB00972,3766,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Brimonidine,DB00484,4632,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Carbamoylcholine,DB00411,3501,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Carboprost tromethamine,DB00429,5001,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Carteolol,DB00521,3888,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Choline,DB00122,3436,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Citric acid,DB04272,5133,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Clobetasone,DB13158,4486,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Clocortolone,DB00838,6560,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Daunorubicin,DB00694,3572,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Desonide,DB01260,4283,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Diflorasone,DB00223,6558,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Difluprednate,DB06781,4365,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Dinoprostone,DB00917,5003,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Dipivefrin,DB00449,5626,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Dorzolamide,DB00869,4562,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Doxorubicin,DB00997,3058,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Epirubicin,DB00445,3502,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Equilin,DB02187,4307,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Estrone,DB00655,2994,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Flumethasone,DB00663,2809,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Flurandrenolide,DB00846,2812,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Halcinonide,DB06786,4366,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Idarubicin,DB01177,3932,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Leflunomide,DB01097,4107,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Levobunolol,DB01210,3938,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Loteprednol,DB00873,10167,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Lumefantrine,DB06708,3996,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Masoprocol,DB00179,3438,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Medrysone,DB00253,2799,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Metipranolol,DB01214,3939,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Miltefosine,DB09031,3659,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Misoprostol,DB00929,5004,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Oxetacaine,DB12532,4474,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Oxtriphylline,DB01303,4113,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Pimecrolimus,DB00337,4215,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Pirfenidone,DB04951,3154,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Plicamycin,DB06810,9324,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Prasterone,DB01708,3406,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Prednicarbate,DB01130,4269,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Protocatechualdehyde,DB11268,9481,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Rimexolone,DB00896,2814,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Seratrodast,DB06739,3398,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Spectinomycin,DB00919,9364,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Streptozocin,DB00428,4081,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Teriflunomide,DB08880,4149,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Terlipressin,DB02638,5306,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Tibolone,DB09070,3407,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Ulobetasol,DB00596,2805,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Valrubicin,DB00385,6437,exact normalized-name,exact normalized-name,1,1,False,False
Acemetacin,DB13783,4665,Zileuton,DB00744,3009,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Adapalene,DB00210,5059,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Alprostadil,DB00770,5002,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Atomoxetine,DB00289,2931,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Bromfenac,DB00963,3452,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Chloroquine,DB00608,2989,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Chlortetracycline,DB09093,3198,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Cholecalciferol,DB00169,3344,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Citric acid,DB04272,5133,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Clemastine,DB00283,3869,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Dienestrol,DB00890,5146,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Econazole,DB01127,3602,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Estramustine,DB01196,4275,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Icatibant,DB06196,7359,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Ifenprodil,DB08954,5820,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Masoprocol,DB00179,3438,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Milrinone,DB00235,6003,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Nepafenac,DB06802,4782,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Niflumic acid,DB04552,4626,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Pentaerythritol tetranitrate,DB06154,3420,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Pimecrolimus,DB00337,4215,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Pyrimethamine,DB00205,4591,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Selexipag,DB11362,4425,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Sulbactam,DB09324,9187,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Suprofen,DB00870,3035,exact normalized-name,exact normalized-name,1,1,False,False
Acenocoumarol,DB01418,3124,Tenofovir disoproxil,DB00300,4672,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Articaine,DB09009,9098,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Benzocaine,DB01086,4546,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Bupivacaine,DB00297,3871,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Butamben,DB11148,3222,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Carteolol,DB00521,3888,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Chloroprocaine,DB01161,3639,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Cinchocaine,DB00527,3625,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Dapiprazole,DB00298,6119,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Doxycycline,DB00254,4208,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Etidocaine,DB08987,9092,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Fexofenadine,DB00950,3049,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Hydroxyamphetamine,DB09352,9110,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Levobunolol,DB01210,3938,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Levobupivacaine,DB01002,4104,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Levocabastine,DB01106,6023,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Lidocaine,DB00281,3723,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Loratadine,DB00455,3733,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Mepivacaine,DB00961,5329,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Metipranolol,DB01214,3939,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Oxetacaine,DB12532,4474,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Oxybuprocaine,DB00892,3633,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Pramocaine,DB09345,8976,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Prilocaine,DB00750,5353,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Proparacaine,DB00807,5328,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Propoxycaine,DB09342,4549,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Ropivacaine,DB00296,4075,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Sulfametopyrazine,DB00664,10024,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Tedizolid phosphate,DB09042,3678,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Tetracaine,DB09085,6435,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Trimethoprim,DB00440,4082,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Tromethamine,DB03754,8334,exact normalized-name,exact normalized-name,1,1,False,False
Acepromazine,DB01614,3131,Vemurafenib,DB08881,3188,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Articaine,DB09009,9098,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Benzocaine,DB01086,4546,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Bupivacaine,DB00297,3871,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Buspirone,DB00490,2963,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Butamben,DB11148,3222,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Carteolol,DB00521,3888,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Chloroprocaine,DB01161,3639,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Cinchocaine,DB00527,3625,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Dapiprazole,DB00298,6119,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Doxycycline,DB00254,4208,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Etidocaine,DB08987,9092,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Fexofenadine,DB00950,3049,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Hydroxyamphetamine,DB09352,9110,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Levobunolol,DB01210,3938,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Levobupivacaine,DB01002,4104,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Lidocaine,DB00281,3723,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Loratadine,DB00455,3733,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Mepivacaine,DB00961,5329,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Metipranolol,DB01214,3939,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Oxetacaine,DB12532,4474,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Oxybuprocaine,DB00892,3633,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Pramocaine,DB09345,8976,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Prilocaine,DB00750,5353,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Proparacaine,DB00807,5328,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Propoxycaine,DB09342,4549,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Ropivacaine,DB00296,4075,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Sulfametopyrazine,DB00664,10024,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Tedizolid phosphate,DB09042,3678,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Tetracaine,DB09085,6435,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Trimethoprim,DB00440,4082,exact normalized-name,exact normalized-name,1,1,False,False
Aceprometazine,DB01615,6027,Tromethamine,DB03754,8334,exact normalized-name,exact normalized-name,1,1,False,False
Acetaminophen,DB00316,2937,Aprepitant,DB00673,4238,exact normalized-name,exact normalized-name,1,1,False,False
Acetaminophen,DB00316,2937,Artemether,DB06697,3805,exact normalized-name,exact normalized-name,1,1,False,False
Acetaminophen,DB00316,2937,Boceprevir,DB08873,3811,exact normalized-name,exact normalized-name,1,1,False,False
Acetaminophen,DB00316,2937,Bosentan,DB00559,4229,exact normalized-name,exact normalized-name,1,1,False,False
Acetaminophen,DB00316,2937,Bromocriptine,DB01200,4276,exact normalized-name,exact normalized-name,1,1,False,False
Acetaminophen,DB00316,2937,Caffeine,DB00201,3566,exact normalized-name,exact normalized-name,1,1,False,False
Acetaminophen,DB00316,2937,Clarithromycin,DB01211,3778,exact normalized-name,exact normalized-name,1,1,False,False
